-0.15606278	-0.1306134	-0.14592499	0.18146582	-0.21266495	-0.17432073	-0.19864714	0.20425178	0.1519325	-0.19894436	0.11637641	-0.17294411	0.16952182	-0.1481169	0.12280797	0.20433909
-0.039798833	-0.07708831	-0.03838389	0.0629463	-0.03615126	-0.0063991765	-0.07531083	-0.00081016915	0.0736753	-0.03873539	0.047695003	-0.02960407	0.050693013	0.02328426	-0.020620499	-0.0011474728
0.09134591	0.110013634	0.096492946	-0.028757976	0.038461465	0.036597025	0.06386019	-0.10775745	-0.041218437	0.07857501	-0.10179306	0.108589455	-0.118903145	0.0425488	-0.05558052	-0.029302375
-0.09743795	-0.09494751	-0.07639651	0.019422991	-0.10501777	-0.07529353	-0.018577937	0.06485786	0.08238412	-0.08542773	0.07204636	-0.06994394	0.11669626	-0.031853326	0.05643741	0.070170216
-0.26644513	-0.30297354	-0.24262147	0.32986692	-0.35554338	-0.24482027	-0.33251783	0.27932706	0.30124992	-0.32932973	0.18695813	-0.27848557	0.40033165	-0.2809237	0.19790827	0.2454866
0.12995145	0.082356505	0.13036862	-0.10259804	0.07538196	0.03988085	0.12096971	-0.031584337	-0.093403704	0.095656045	-0.08353292	0.08263409	-0.078093566	0.14617793	-0.10166143	-0.07799971
0.08630629	0.096274406	0.0746466	-0.059433874	0.05530456	0.11486117	0.053095747	-0.05469401	-0.06926098	0.060391087	-0.0386259	0.073994026	-0.0932105	0.06652301	-0.09982085	-0.078650646
-0.12648368	-0.101158135	-0.08699793	0.17542927	-0.19709292	-0.166319	-0.10924291	0.11862626	0.08868333	-0.15001231	0.1187512	-0.12090138	0.24716118	-0.13178414	0.093611985	0.08353871
-0.2547684	-0.18003078	-0.16599198	0.28002062	-0.26660648	-0.18096447	-0.17151742	0.17978945	0.16617562	-0.23446047	0.13863768	-0.22698875	0.2722847	-0.22864679	0.20361848	0.20507483
0.047924824	0.102121696	0.08884753	-0.038411792	0.11241225	0.08841981	0.06864951	-0.090413615	-0.05108227	0.120002605	-0.045412976	0.09242269	-0.06633271	0.09681747	-0.04737332	-0.063098624
-0.06550922	0.012717444	0.035939924	-0.005970773	0.0025033487	-0.020850265	-0.053186744	0.08359741	0.04513188	-0.10364753	0.0033441437	0.020888006	0.059417915	-0.027051488	0.04178304	-0.0128569715
-0.08335503	-0.16502291	-0.14980878	0.16394548	-0.19012679	-0.09831908	-0.2000767	0.1456624	0.15827098	-0.1194657	0.16687709	-0.102394044	0.07310493	-0.12972735	0.14664826	0.15395127
0.01673645	0.035218675	-0.0083670495	-0.018042728	-0.03133931	-0.023384731	0.034032185	0.027434658	0.009961085	0.03664105	0.015937697	-0.053252812	-0.03280415	0.027293393	0.056491636	-0.019723356
0.18449491	0.14955425	0.1825274	-0.20232601	0.16301256	0.21395543	0.13932578	-0.20368463	-0.14875658	0.1941948	-0.12523568	0.21442832	-0.29971534	0.19095343	-0.11962341	-0.1249701
-0.27955222	-0.36720386	-0.33138067	0.38974887	-0.32601652	-0.32457533	-0.36604148	0.3488392	0.35335052	-0.35028788	0.32543898	-0.3368032	0.38778177	-0.29881775	0.30136296	0.31572035
0.06308283	0.10158319	0.036800113	-0.13124146	0.04974282	0.05569666	0.07492558	-0.109480605	-0.089952335	0.107204914	-0.05577528	0.05991064	-0.08179937	0.09918337	-0.07440176	-0.05181868
0.04371969	0.016675508	0.08071639	-0.020695329	0.08675997	0.07949961	0.037187174	-0.094647	-0.094410874	0.11815451	-0.060328368	0.045831304	-0.06452152	0.03780078	-0.03687798	-0.03439666
0.22123751	0.1838008	0.20247383	-0.23081374	0.2601871	0.24496388	0.21253982	-0.22371177	-0.17903402	0.30909505	-0.23478678	0.18644725	-0.32160175	0.22658569	-0.208501	-0.17281558
0.062316865	0.046269484	0.009570185	-0.03710782	0.06562114	0.053512953	0.031418152	-0.066850625	-0.07002669	0.08278796	-0.038285624	0.018276438	-0.0055010053	-0.01145332	0.00076354586	0.003420664
-0.016686251	-0.07819321	0.014438908	0.07715092	-0.1333759	-0.108575545	-0.030989204	0.059384156	0.032589696	-0.1010387	0.016690021	-0.06543575	0.22161481	-0.017435232	0.039023545	0.0032092822
0.22782262	0.17921984	0.18258394	-0.2090298	0.30015612	0.17132784	0.19164339	-0.25827014	-0.24841651	0.34738606	-0.17622583	0.19740945	-0.35484675	0.14532678	-0.19527473	-0.19962864
-0.10477866	-0.09455774	-0.028927358	0.106633015	-0.12196497	-0.040968277	-0.08966965	0.0662158	0.11100353	-0.1416006	0.082339466	-0.11025744	0.13533455	-0.09928279	0.014833842	0.10861977
0.15074879	0.15242478	0.10821229	-0.14619748	0.087532364	0.121492244	0.1560151	-0.09607786	-0.16561867	0.081206016	-0.15015078	0.13547076	-0.16423193	0.09559119	-0.11318603	-0.17950326
-0.13330804	-0.1173503	-0.12955071	0.18651327	-0.21080963	-0.16889362	-0.15713733	0.1423384	0.15449736	-0.1842224	0.1753028	-0.200108	0.16527939	-0.17933153	0.14174429	0.13367783
0.15251444	0.12456718	0.16095226	-0.14386499	0.13984583	0.18888614	0.100776844	-0.14210282	-0.14107929	0.15220568	-0.1154562	0.093649514	-0.124726586	0.10975623	-0.10876698	-0.13610682
0.16221154	0.16372044	0.11716845	-0.15892248	0.21071741	0.1172073	0.14979815	-0.18916997	-0.117806055	0.18736075	-0.18000422	0.10783673	-0.20891823	0.11490505	-0.1514402	-0.15201215
-0.019681511	0.023083556	-0.008537405	-0.012990133	0.07143593	0.025474202	0.004143461	-0.013422037	0.0430167	0.08159713	-0.035486672	0.048933525	-0.11600416	-0.047619328	0.03040859	0.007883591
0.005681241	-0.00957986	-0.07458495	0.048959646	-0.012771876	0.002140308	-0.028277176	0.0073237796	0.08046181	-0.03162981	0.033531472	-0.031380307	0.049358893	-0.03221496	0.009003341	0.072005816
0.20013388	0.17127179	0.24091119	-0.1876567	0.16404633	0.24386238	0.2390881	-0.25439864	-0.25150844	0.25208375	-0.25954065	0.24449493	-0.2450605	0.1628154	-0.25155145	-0.1927069
-0.12584187	-0.09435038	-0.039922617	0.109300256	-0.13520208	-0.09979612	-0.04496207	0.05952	0.055802416	-0.1223501	0.017504334	-0.09025189	0.18435769	-0.07797627	0.010948603	0.043493796
0.110707186	0.08801782	0.060341965	-0.1731661	0.15063585	0.16993344	0.12095078	-0.12857938	-0.10866997	0.15213546	-0.12163262	0.09296496	-0.23646812	0.12584513	-0.088201664	-0.108406015
-0.14001124	-0.084402025	-0.11070115	0.11386532	-0.09325928	-0.12146249	-0.12736635	0.13725959	0.11503089	-0.1435084	0.071760565	-0.13558203	0.13496259	-0.05587088	0.093890004	0.15930362
0.62399524	0.62076783	0.56655186	-0.60962814	0.60408443	0.605577	0.629447	-0.6518347	-0.6154939	0.6550435	-0.6378172	0.5818105	-0.6760778	0.5494504	-0.5828918	-0.571655
-0.04380856	0.047049124	-0.035922945	-0.0019293749	-0.020541718	0.051211577	0.049573183	0.0065969806	0.017313773	-0.010838854	0.010744673	-0.023659347	-0.051591497	-0.006657498	0.018428084	-0.041531127
0.13030131	0.08487152	0.07884158	-0.10832266	0.18719572	0.08629064	0.10458798	-0.1372346	-0.13574791	0.19121554	-0.10421567	0.14686504	-0.17463402	0.14077027	-0.075839385	-0.16222626
0.016990615	0.042620696	0.038288407	-0.032952283	0.0882367	0.00818799	0.10170263	0.0002848982	-0.055441886	0.05250092	0.008011933	0.051364057	-0.015665254	0.04687175	-0.0027281935	-0.032255452
-0.6931942	-0.67495656	-0.662047	0.6944351	-0.7749993	-0.7538135	-0.7075809	0.669932	0.7585035	-0.71126837	0.6653112	-0.754302	0.7912559	-0.72111076	0.66628134	0.6645543
0.22983724	0.22338025	0.19325253	-0.26837742	0.27010596	0.31817335	0.2291549	-0.28070405	-0.23209663	0.28142938	-0.24847956	0.2689271	-0.3214666	0.2557262	-0.19883695	-0.22824955
-0.5998494	-0.5889752	-0.65231574	0.6017983	-0.683027	-0.6132568	-0.6665931	0.58365273	0.6435441	-0.6441669	0.5931865	-0.6454717	0.6264559	-0.6067017	0.60189617	0.6199834
-0.11525579	-0.11045101	-0.11260174	0.09832324	-0.109956905	-0.04639097	-0.099478304	0.091011815	0.03578526	-0.07625155	0.05744702	-0.09433196	0.110437535	-0.03304158	0.08510693	0.10406111
-0.039604038	-0.01195357	-0.02646261	-0.027477525	-0.01433181	-0.00068818545	0.05766534	0.030933281	-0.04617935	-0.008009406	-0.025232794	-0.03624816	-0.003545789	0.00039614827	0.0009122153	-0.04854674
0.04753372	0.028541494	0.038934793	-0.03868253	-0.013011219	-0.04242706	-0.016909668	0.028491044	-0.020099826	-0.0033551916	-0.039317984	-0.0038424844	0.029982237	0.036286615	-0.048251547	-0.03446007
0.14841849	0.1581196	0.06856063	-0.14323257	0.05650459	0.136868	0.067678176	-0.06850109	-0.11412399	0.10250985	-0.0737765	0.086806275	-0.058173716	0.07254752	-0.13608965	-0.08132032
0.105436414	0.103461936	0.016471077	-0.10425514	0.05456439	0.071443334	0.11723409	-0.109053805	-0.101922445	0.06179697	-0.071428485	0.035914257	-0.11424165	0.011158379	-0.067669086	-0.026232665
0.110047646	0.13406849	0.105320066	-0.12909321	0.133409	0.085025534	0.15985638	-0.11794383	-0.16796592	0.08288105	-0.08686284	0.14640398	-0.061608676	0.16971931	-0.11768025	-0.12765732
-0.26019698	-0.30306992	-0.3172188	0.27583146	-0.30321476	-0.31021228	-0.2732061	0.31734833	0.24294533	-0.3371207	0.2953775	-0.33131084	0.3768479	-0.27155408	0.23434275	0.32779297
0.075093046	0.100732096	0.031539805	-0.076284826	0.015592821	0.10928258	0.08532251	-0.021429135	-0.06481337	0.050383765	-0.021941977	0.06876937	-0.014747433	0.11464371	-0.061818354	-0.03505105
-0.08432221	-0.06258864	-0.112561174	0.15164164	-0.119206004	-0.0979321	-0.108328976	0.13008706	0.08643922	-0.16432527	0.07391278	-0.08952548	0.17994516	-0.05999625	0.11513962	0.06780016
0.16744	0.109661266	0.15393957	-0.13436295	0.14107691	0.11820906	0.15957294	-0.094360076	-0.1707401	0.086971946	-0.10370876	0.118775934	-0.15251718	0.1372133	-0.10509351	-0.1839553
0.033645794	0.12580788	0.046153132	-0.09136853	0.16236211	0.12223944	0.09112245	-0.12284412	-0.11864584	0.20746836	-0.02207311	0.114050075	-0.22516507	0.082241684	-0.00462246	-0.08129087
-0.15697797	-0.1307863	-0.16769506	0.14721164	-0.098779656	-0.07954255	-0.09965561	0.16033001	0.09372026	-0.1854745	0.1609021	-0.16395633	0.12494784	-0.07155503	0.14425616	0.14731844
0.06692966	0.06404511	-0.002159596	-0.066158704	0.061877403	0.04527431	0.036102865	-0.04636088	-0.003999091	0.07775894	-0.034822423	0.008235557	-0.16157743	0.061712	-0.02347297	-0.070075475
0.107584454	0.07741688	0.07954452	-0.102817684	0.19747654	0.13447423	0.11994989	-0.1785396	-0.14910221	0.17532647	-0.08549701	0.0940031	-0.24469924	0.05364528	-0.10169263	-0.07432353
0.1280073	0.09739181	0.043653227	-0.06071636	0.13654827	0.08130052	0.12654045	-0.14009039	-0.13942459	0.1406527	-0.03491668	0.10408661	-0.17918362	0.076903805	-0.08347128	-0.117967136
0.059244286	-0.008582056	-0.014396952	-0.08465476	0.092566855	0.06405095	0.069575235	-0.0560118	0.0013600232	0.0813609	0.033750422	0.014308562	-0.10423367	0.03626283	0.0075157774	0.002459489
0.85561633	0.83030665	0.7578747	-0.8894076	0.9438518	0.857482	0.84717	-0.88541096	-0.79719883	1.0017968	-0.83350027	0.82347095	-1.0322446	0.842902	-0.7788503	-0.7773475
-0.2678762	-0.24032366	-0.20804082	0.19828923	-0.28070036	-0.18935248	-0.24565417	0.2632356	0.2576848	-0.2794047	0.16967018	-0.23964038	0.30001062	-0.19003366	0.24340759	0.2030109
0.02693549	-0.008708792	-0.005400187	-0.021264864	0.033517614	0.026568534	0.042052735	-0.07206396	-0.01627438	-0.012986965	-0.054232363	0.028833201	-0.046905965	-0.0120814275	-0.07671353	-0.08232441
0.047378205	0.010012465	0.052389786	0.03282817	0.03608011	-0.024926482	0.0076912763	0.03845513	0.014430389	-0.054245353	-0.059118792	0.024204891	0.014020271	0.010648018	-0.030550884	-0.013221177
0.0016768797	-0.06856477	-0.07319658	0.023712212	0.0066724685	0.013490806	-0.06470341	-0.028629879	0.06673612	0.03036565	-0.015115854	-0.037169315	0.024115024	-0.05618628	0.031740986	-0.017472638
0.06020669	0.044497743	-0.0020053105	-0.07642838	0.055104144	0.04881641	0.11677141	-0.085293286	-0.060126625	0.13480026	-0.055974912	0.11554751	-0.05549141	0.080498256	-0.076361835	-0.08546414
-0.59042835	-0.5243776	-0.58913445	0.5617643	-0.6206849	-0.5316007	-0.617422	0.58663327	0.5833799	-0.6097047	0.54982394	-0.60274094	0.5559087	-0.54971176	0.5416154	0.55246943
-0.080524966	-0.083893836	-0.04948738	0.018647509	-0.0024462747	-0.007567572	-0.02190789	0.029991636	0.088264965	0.008205875	0.038335513	-0.05439957	-0.03182618	-0.072235286	0.05265284	0.061744947
-0.010309189	0.015112693	0.02798292	0.023986468	0.054436266	0.04255358	-0.022928586	-0.009323437	-0.02734784	0.056193296	0.004290188	0.03028095	-0.014656685	-0.007874468	-0.032562613	0.001862743
0.26477975	0.27386355	0.17194037	-0.28267932	0.2360293	0.24304774	0.27144682	-0.22019519	-0.21249722	0.3323124	-0.19300808	0.22413754	-0.36016273	0.25743413	-0.17549647	-0.23278789
0.07312431	0.13223805	0.16993095	-0.15553588	0.084862046	0.09848626	0.10197127	-0.0916681	-0.17463309	0.07897443	-0.16942997	0.11231708	-0.13639346	0.1675468	-0.111965075	-0.087287955
-0.50623304	-0.44385538	-0.38592803	0.5906501	-0.5989951	-0.4581324	-0.5604881	0.49861905	0.43288788	-0.6048857	0.41904718	-0.52538496	0.61435837	-0.4616633	0.38628715	0.5056807
-0.32457423	-0.3152229	-0.32056677	0.32357576	-0.3319565	-0.28802273	-0.34375802	0.2755493	0.30831727	-0.38614342	0.31620246	-0.34364375	0.37886536	-0.3015581	0.29852954	0.28814748
-0.35379532	-0.37500322	-0.37653887	0.42047808	-0.41711876	-0.38946372	-0.40535268	0.32033885	0.33038783	-0.4308638	0.3847845	-0.3506746	0.4263562	-0.39048368	0.35317123	0.38911656
0.61305094	0.5601336	0.55755574	-0.64890546	0.6674066	0.6126639	0.5917079	-0.595856	-0.56359243	0.6237068	-0.6041615	0.55567557	-0.7209276	0.59482163	-0.61649	-0.6368815
-0.6707805	-0.69662714	-0.64667815	0.67331463	-0.7086995	-0.6084166	-0.7162643	0.613627	0.66275805	-0.69757783	0.6606891	-0.6854496	0.6883754	-0.6127987	0.62688965	0.6505736
-0.35485923	-0.35402247	-0.33216327	0.32275578	-0.3278708	-0.38560903	-0.38643724	0.37570477	0.314127	-0.35413185	0.32104585	-0.3694068	0.34728217	-0.33858362	0.37379882	0.3300385
0.026993133	0.03188442	0.0672585	-0.09388425	0.03090599	0.0069951713	0.036945112	-0.08060185	-0.10401524	-0.0045364844	-0.022707667	0.031649143	-0.06842294	0.035390776	-0.045350634	-0.033955324
-0.6176912	-0.5374329	-0.5664832	0.5596973	-0.6114456	-0.61557704	-0.5538902	0.5812238	0.5840118	-0.5922564	0.5414893	-0.5691209	0.5942708	-0.5267528	0.57180667	0.57684386
0.40190735	0.43645853	0.36841652	-0.41330582	0.4653388	0.45089573	0.4113863	-0.45598534	-0.3838873	0.44703645	-0.34920982	0.3974673	-0.5552954	0.40823135	-0.41603798	-0.36294103
-0.09791606	-0.12657832	-0.15728818	0.071905494	-0.061829332	-0.075792596	-0.07920981	0.113818265	0.060830895	-0.08628148	0.072824515	-0.054495014	0.017531428	-0.13772154	0.117616124	0.14717773
0.6638525	0.663809	0.6526442	-0.7029346	0.6745829	0.6723771	0.7407429	-0.70688486	-0.6552404	0.74742997	-0.63889915	0.6796327	-0.84369826	0.6499894	-0.58049566	-0.64349085
0.9148936	0.90101224	0.86034477	-0.9386545	1.0227402	0.8952905	0.92215437	-0.89141285	-0.92899454	1.073851	-0.82006055	0.8763052	-1.0963712	0.861897	-0.88386506	-0.84038323
-0.046657696	-0.05455842	-0.039854858	0.109167345	-0.15705101	-0.14481859	-0.1159375	0.11610161	0.09929438	-0.10696319	0.06439894	-0.09099882	0.119520694	-0.05549238	0.06417588	0.10474531
0.12321957	0.09567457	0.11839867	-0.19115528	0.18262781	0.16402158	0.20318398	-0.12303946	-0.09856954	0.19232531	-0.12140227	0.12899728	-0.23384596	0.11952421	-0.14194018	-0.09571001
-0.14783308	-0.12854753	-0.099254325	0.13316044	-0.17186832	-0.13228185	-0.14573702	0.12089101	0.09988249	-0.16419773	0.095764935	-0.12213949	0.10555505	-0.17189379	0.09645064	0.13948339
-0.44162938	-0.44870567	-0.36936304	0.45229432	-0.48254263	-0.39835125	-0.441989	0.40224853	0.44945413	-0.43229523	0.42927852	-0.4619054	0.44789526	-0.3826217	0.4339958	0.41793713
-0.042892557	-0.087984614	-0.09228168	0.089161605	-0.13579024	-0.056812104	-0.1168078	0.07487708	0.10413054	-0.12305148	0.081058465	-0.07171994	0.048368346	-0.12448923	0.10440297	0.0752846
0.99839354	1.0466757	0.93529475	-1.1577319	1.1129937	1.050064	1.1021509	-1.0541979	-1.0778806	1.230985	-1.0021428	1.1026809	-1.2982565	0.942526	-1.0138123	-1.0674948
0.3733319	0.34999546	0.3324651	-0.40247118	0.3888061	0.38695103	0.37531954	-0.37466085	-0.42248464	0.47732866	-0.4149624	0.38570577	-0.50207824	0.4149476	-0.38123763	-0.40624297
-0.55542547	-0.56985635	-0.545561	0.5387053	-0.5870807	-0.5632216	-0.61855435	0.58260286	0.5650499	-0.61908567	0.5285061	-0.5396017	0.6315137	-0.5351206	0.5646387	0.49289122
-0.21129297	-0.1779189	-0.19257714	0.15978414	-0.2253697	-0.20470929	-0.17307375	0.22238919	0.14201514	-0.21247037	0.15670958	-0.17779516	0.2384622	-0.12740402	0.19764304	0.17265427
0.99677056	1.0797262	0.9355351	-1.1376257	1.181901	1.0124509	1.0765458	-1.1094623	-1.0813705	1.2512064	-0.9504726	1.0262073	-1.3310113	0.98548406	-0.96859175	-1.0589672
-0.084053665	-0.115598865	-0.12850103	0.10681667	-0.06084813	-0.13158776	-0.12647536	0.03277785	0.083755	-0.052440494	0.05848064	-0.1010525	0.04469203	-0.07727329	0.15648247	0.10826859
-0.2978029	-0.38470384	-0.4063025	0.3110741	-0.37169713	-0.30663997	-0.35701177	0.34436402	0.3810612	-0.3262524	0.34454152	-0.37643063	0.35843784	-0.32181153	0.31334344	0.33378273
0.2500418	0.21166192	0.190366	-0.24447419	0.22050561	0.18884355	0.25607932	-0.22424786	-0.16941004	0.23136272	-0.19202216	0.24494664	-0.35727662	0.16486251	-0.19163835	-0.2087831
-0.20039727	-0.22580515	-0.26906466	0.2787082	-0.20805858	-0.23223066	-0.27490237	0.27288568	0.28537306	-0.23198508	0.29434597	-0.29956898	0.21963924	-0.23609753	0.29912463	0.22218254
0.40588444	0.4855444	0.4477961	-0.5145116	0.46633428	0.4692012	0.49196777	-0.47427878	-0.47776833	0.5022763	-0.42772928	0.4296528	-0.5859152	0.3959687	-0.40051475	-0.4114638
-0.006061486	0.015327084	0.03073255	-0.006704199	0.017322095	-0.056854833	-0.03288326	0.04850434	0.05766434	0.00091786956	0.012035102	0.03271516	-0.01360313	0.017281376	-0.019631501	-0.010804431
-0.09331821	-0.05674292	-0.067220435	0.113338746	-0.075030036	-0.11877562	-0.12770405	0.07105306	0.10366318	-0.1318552	0.1260026	-0.111460604	0.09306127	-0.060655247	0.11214951	0.10842877
-0.67236215	-0.6202052	-0.6124508	0.67815864	-0.7485231	-0.64468014	-0.7027105	0.6786335	0.6276372	-0.69089204	0.6235827	-0.6497058	0.74439996	-0.6093459	0.62750775	0.60434794
0.12597018	0.2103496	0.18745507	-0.18199104	0.12784663	0.17892125	0.16803154	-0.19510844	-0.20973846	0.18885235	-0.11299478	0.13794525	-0.2173212	0.18392412	-0.12794055	-0.11488513
-0.18520403	-0.18533027	-0.13004215	0.25771478	-0.19447917	-0.17652945	-0.15608339	0.24817394	0.22622102	-0.2299774	0.202355	-0.21064839	0.2712875	-0.11955919	0.112698935	0.16042572
0.10881702	0.16849853	0.12829784	-0.12831499	0.14393093	0.1155244	0.13886707	-0.20225044	-0.12266687	0.21542886	-0.08889124	0.1370144	-0.18441333	0.14296095	-0.12926754	-0.18156111
-0.10027966	-0.12424559	-0.104682796	0.060200494	-0.10114701	-0.05898289	-0.11445888	0.04108127	0.122119285	-0.11910429	0.058795832	-0.117943846	0.11577602	-0.057528093	0.123539135	0.096542135
-0.10073395	-0.108406104	-0.11861075	0.16437627	-0.1632262	-0.14711022	-0.17017104	0.08592123	0.09360736	-0.14966376	0.10215106	-0.14592639	0.13853389	-0.116611846	0.13045944	0.15960604
0.3613466	0.36481065	0.33325055	-0.3479145	0.37676853	0.32819584	0.373452	-0.31420705	-0.3800486	0.29124972	-0.33989882	0.38888308	-0.3717348	0.37069157	-0.31342748	-0.3502489
-0.15826853	-0.18315935	-0.22724383	0.24105243	-0.1542071	-0.22679476	-0.24136083	0.20887901	0.15408647	-0.2050617	0.15465096	-0.18932323	0.1939395	-0.18770547	0.16196775	0.18921293
-0.6124131	-0.58697754	-0.5515581	0.5721783	-0.5684283	-0.5652045	-0.5821544	0.55761325	0.5753602	-0.5234915	0.6128364	-0.53434396	0.5555545	-0.6058122	0.5765502	0.544687
-0.049310025	-0.086752616	-0.041349944	0.11523931	-0.13193214	-0.111243084	-0.08491205	0.054942224	0.045035556	-0.02385026	0.09528538	-0.09646115	0.03076363	-0.12198378	0.11081009	0.025748461
-0.108316384	-0.15420257	-0.15907808	0.10698065	-0.15730815	-0.17525634	-0.11849163	0.09685743	0.12430883	-0.08078606	0.11219529	-0.16018084	0.11373976	-0.11260115	0.1101787	0.16028093
-0.86677396	-0.85842836	-0.8548051	0.8884358	-0.88583714	-0.86764085	-0.9140788	0.84151006	0.83878434	-0.8841812	0.7954086	-0.89790094	0.9333463	-0.77169377	0.8662141	0.81008846
-0.21172646	-0.2141603	-0.2832272	0.20660703	-0.2557796	-0.23638968	-0.22149138	0.27455744	0.24228926	-0.23987022	0.27355346	-0.22144265	0.22669399	-0.27641842	0.24136509	0.2115004
